S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1372,2015-12-28,20,3639.00,2379968.00,661.00,650.00,655.00
1373,2015-12-27,11,1432.00,942992.00,661.00,656.00,660.00
1374,2015-12-24,9,936.00,617212.00,664.00,656.00,662.00
1375,2015-12-23,27,6855.00,4560843.00,670.00,658.00,664.00
1376,2015-12-22,35,9798.00,6560176.00,673.00,665.00,667.00
1377,2015-12-21,16,3568.00,2363658.00,671.00,651.00,670.00
1378,2015-12-20,26,8452.00,5464030.00,663.00,637.00,663.00
1379,2015-12-17,19,6579.00,4196568.00,650.00,628.00,650.00
1380,2015-12-16,15,2696.00,1749921.00,658.00,640.00,641.00
1381,2015-12-15,13,2854.00,1879138.00,665.00,653.00,657.00
1382,2015-12-14,29,3738.00,2483688.00,670.00,660.00,660.00
1383,2015-12-13,51,14182.00,9486795.00,680.00,665.00,665.00
1384,2015-12-10,33,5775.00,3871915.00,680.00,667.00,670.00
1385,2015-12-09,36,14224.00,9629620.00,686.00,660.00,680.00
1386,2015-12-08,51,16991.00,11352785.00,675.00,660.00,671.00
1387,2015-12-07,52,18423.00,12268545.00,680.00,660.00,673.00
1388,2015-12-06,54,15609.00,10186915.00,664.00,631.00,664.00
1389,2015-12-03,42,8315.00,5322966.00,652.00,625.00,643.00
1390,2015-12-02,33,8214.00,5164982.00,639.00,611.00,631.00
1391,2015-12-01,35,5741.00,3599509.00,637.00,610.00,636.00
1392,2015-11-30,42,11114.00,6747293.00,624.00,602.00,612.00
1393,2015-11-29,66,14623.00,8793365.00,610.00,598.00,600.00
1394,2015-11-26,54,16423.00,10108106.00,628.00,609.00,616.00
1395,2015-11-25,15,4202.00,2640108.00,640.00,625.00,625.00
1396,2015-11-24,25,4997.00,3179713.00,642.00,630.00,635.00
1397,2015-11-23,54,15206.00,9426909.00,630.00,615.00,630.00
1398,2015-11-22,28,7494.00,4650316.00,630.00,615.00,625.00
1399,2015-11-19,40,10185.00,6513850.00,641.00,635.00,638.00
1400,2015-11-18,22,5740.00,3707921.00,650.00,635.00,650.00
1401,2015-11-16,30,4910.00,3131647.00,642.00,635.00,635.00
1402,2015-11-15,13,3020.00,1932470.00,642.00,638.00,640.00
1403,2015-11-10,22,3800.00,2459950.00,652.00,641.00,645.00
1404,2015-11-09,54,12744.00,8213502.00,655.00,637.00,650.00
1405,2015-11-08,24,8079.00,5041108.00,627.00,621.00,626.00
1406,2015-11-05,32,7339.00,4660712.00,639.00,632.00,635.00
1407,2015-11-04,28,7153.00,4527987.00,639.00,630.00,634.00
1408,2015-11-03,29,25462.00,15864318.00,633.00,622.00,631.00
1409,2015-11-02,26,14200.00,9003110.00,637.00,630.00,634.00
1410,2015-11-01,21,7281.00,4528242.00,631.00,610.00,631.00
1411,2015-10-29,39,12332.00,7720028.00,647.00,620.00,630.00
1412,2015-10-28,46,8927.00,5458111.00,630.00,590.00,630.00
1413,2015-10-27,45,10720.00,6887172.00,655.00,633.00,633.00
1414,2015-10-25,11,1630.00,1084540.00,670.00,663.00,667.00
1415,2015-10-19,28,7537.00,4997916.00,668.00,659.00,666.00
1416,2015-10-18,43,13912.00,9268487.00,672.00,660.00,670.00
1417,2015-10-15,19,6375.00,4226673.00,672.00,658.00,672.00
1418,2015-10-14,27,6553.00,4350341.00,670.00,660.00,666.00
1419,2015-10-11,33,7036.00,4614757.00,665.00,645.00,660.00
1420,2015-10-08,27,10038.00,6740834.00,679.00,665.00,677.00
1421,2015-10-07,34,8549.00,5586530.00,665.00,648.00,661.00
1422,2015-10-06,35,9635.00,6446328.00,675.00,665.00,666.00
1423,2015-10-05,21,3763.00,2544112.00,680.00,674.00,675.00
1424,2015-10-04,30,6018.00,4110371.00,700.00,665.00,676.00
1425,2015-10-01,19,3335.00,2266815.00,700.00,670.00,672.00
1426,2015-09-30,373,87081.00,72910765.00,845.00,828.00,832.00
1427,2015-09-29,194,49377.00,41385917.00,850.00,830.00,833.00
1428,2015-09-28,158,43842.00,36376137.00,848.00,794.00,840.00
1429,2015-09-24,359,100819.00,84773955.00,865.00,825.00,842.00
1430,2015-09-23,112,45858.00,37165248.00,835.00,777.00,835.00
1431,2015-09-22,57,21187.00,16280346.00,790.00,760.00,762.00
1432,2015-09-17,61,23293.00,18538721.00,819.00,789.00,797.00
1433,2015-09-16,23,3663.00,2955954.00,813.00,803.00,803.00
1434,2015-09-15,31,7043.00,5710942.00,818.00,803.00,813.00
1435,2015-09-14,35,12996.00,10545367.00,825.00,800.00,810.00
1436,2015-09-13,54,21025.00,16835623.00,808.00,798.00,804.00
1437,2015-09-10,26,7742.00,6132250.00,799.00,787.00,793.00
1438,2015-09-09,31,7427.00,5932139.00,803.00,795.00,795.00
1439,2015-09-08,35,9943.00,7970410.00,810.00,800.00,800.00
1440,2015-09-07,52,14361.00,11466367.00,803.00,790.00,800.00
1441,2015-09-06,36,10886.00,8564594.00,800.00,777.00,790.00
1442,2015-09-03,83,26200.00,20878683.00,821.00,790.00,792.00
1443,2015-09-02,48,15200.00,12064741.00,805.00,790.00,790.00
1444,2015-09-01,40,13559.00,10909682.00,810.00,793.00,800.00
1445,2015-08-31,32,8465.00,6790099.00,810.00,797.00,800.00
1446,2015-08-27,24,7623.00,6292462.00,831.00,815.00,815.00
1447,2015-08-26,38,8438.00,6884770.00,826.00,812.00,826.00
1448,2015-08-25,23,4604.00,3746082.00,818.00,810.00,810.00
1449,2015-08-24,36,6178.00,5156331.00,850.00,820.00,821.00
1450,2015-08-23,44,19402.00,16252371.00,851.00,831.00,836.00
1451,2015-08-20,76,22582.00,19501718.00,900.00,850.00,850.00
1452,2015-08-19,69,22853.00,18555574.00,845.00,800.00,845.00
1453,2015-08-18,97,27498.00,21729758.00,802.00,772.00,795.00
1454,2015-08-17,68,26276.00,20118295.00,770.00,714.00,770.00
1455,2015-08-16,260,89648.00,62017231.00,701.00,662.00,700.00
1456,2015-08-13,123,26964.00,17990150.00,675.00,664.00,670.00
1457,2015-08-12,73,20319.00,13468219.00,667.00,658.00,663.00
1458,2015-08-11,101,33361.00,22280301.00,675.00,665.00,667.00
1459,2015-08-10,141,50820.00,34152592.00,680.00,665.00,667.00
1460,2015-08-09,188,63925.00,42317316.00,673.00,650.00,669.00
1461,2015-08-06,117,36271.00,23393170.00,655.00,630.00,648.00
1462,2015-08-05,50,12565.00,7900297.00,636.00,624.00,635.00
1463,2015-08-04,68,22756.00,14425537.00,640.00,623.00,636.00
1464,2015-08-03,81,28852.00,18217965.00,637.00,627.00,635.00
1465,2015-08-02,52,17445.00,11025341.00,650.00,609.00,645.00
1466,2015-07-30,95,47638.00,29226662.00,633.00,603.00,614.00
1467,2015-07-29,75,20033.00,12275405.00,625.00,600.00,615.00
1468,2015-07-28,104,29758.00,18191702.00,630.00,585.00,610.00
1469,2015-07-27,216,83382.00,54384147.00,707.00,595.00,620.00
1470,2015-07-26,4,237.00,153063.00,655.00,619.00,655.00
1471,2015-07-23,49,18576.00,10800696.00,607.00,559.00,607.00
1472,2015-07-22,29,8349.00,4660875.00,560.00,556.00,560.00
1473,2015-07-16,13,2991.00,1673350.00,560.00,555.00,555.00
1474,2015-07-15,4,1047.00,586206.00,570.00,559.00,559.00
1475,2015-07-14,13,4104.00,2281757.00,564.00,546.00,564.00
1476,2015-07-13,9,2248.00,1250768.00,566.00,555.00,557.00
1477,2015-07-12,15,8090.00,4483161.00,565.00,541.00,560.00
1478,2015-07-09,25,8229.00,4582068.00,560.00,555.00,556.00
1479,2015-07-08,25,7248.00,4055291.00,568.00,557.00,561.00
1480,2015-07-07,11,1628.00,906981.00,560.00,555.00,560.00
1481,2015-07-06,10,3757.00,2073737.00,558.00,550.00,550.00
1482,2015-07-05,16,2460.00,1361725.00,558.00,550.00,553.00
1483,2015-07-02,9,4467.00,2481058.00,556.00,552.00,554.00
1484,2015-07-01,24,4419.00,2458951.00,571.00,552.00,557.00
1485,2015-06-30,21,3419.00,1910687.00,566.00,555.00,560.00
1486,2015-06-29,19,4977.00,2805675.00,574.00,560.00,563.00
1487,2015-06-28,33,5828.00,3253716.00,564.00,552.00,564.00
1488,2015-06-25,18,3582.00,1999649.00,567.00,555.00,560.00
1489,2015-06-24,29,8216.00,4575366.00,559.00,555.00,556.00
1490,2015-06-23,16,3610.00,2002321.00,560.00,551.00,556.00
1491,2015-06-22,25,5133.00,2826835.00,557.00,544.00,557.00
1492,2015-06-21,19,6916.00,3775719.00,551.00,543.00,547.00
1493,2015-06-18,9,4229.00,2342650.00,555.00,552.00,554.00
1494,2015-06-17,11,3523.00,1955185.00,557.00,550.00,555.00
1495,2015-06-16,33,11037.00,6124399.00,562.00,550.00,552.00
1496,2015-06-15,32,10272.00,5711231.00,562.00,544.00,559.00
1497,2015-06-14,40,13850.00,7655566.00,557.00,551.00,554.00
1498,2015-06-11,55,21755.00,12036891.00,570.00,550.00,554.00
1499,2015-06-10,52,14745.00,8529997.00,592.00,570.00,579.00
1500,2015-06-09,128,46803.00,27311385.00,624.00,572.00,582.00
1501,2015-06-08,81,49298.00,27342916.00,568.00,543.00,568.00
1502,2015-06-07,40,12392.00,6820959.00,556.00,548.00,551.00
1503,2015-06-04,26,9755.00,5343464.00,558.00,538.00,545.00
1504,2015-06-03,47,21872.00,11984340.00,553.00,545.00,547.00
1505,2015-06-02,25,11412.00,5848293.00,543.00,502.00,543.00
1506,2015-06-01,27,14348.00,7311767.00,525.00,496.00,520.00
1507,2015-05-31,46,14562.00,7207123.00,502.00,475.00,500.00
1508,2015-05-28,31,8378.00,3938484.00,484.00,455.00,477.00
1509,2015-05-27,68,25492.00,11733994.00,476.00,452.00,458.00
1510,2015-05-26,13,1017.00,496240.00,528.00,485.00,485.00
1511,2015-05-25,2,20.00,10860.00,548.00,538.00,538.00
1512,2015-04-23,13,4491.00,2501171.00,560.00,556.00,559.00
1513,2015-04-22,22,8651.00,4818612.00,562.00,555.00,560.00
1514,2015-04-21,22,7494.00,4201330.00,565.00,555.00,560.00
